Year,Quarter,City,Rent_Index,Sales_Index,Inflation_adjusted,Granularity
2016,2.0,Lübeck,103.33811950683594,110.34416198730469,0,quarterly
2016,2.0,Lübeck,102.84845133788465,109.80335235595703,1,quarterly
2016,2.0,Kreis Mettmann,103.36695098876953,103.45750427246094,0,quarterly
2016,2.0,Kreis Mettmann,102.87714620170448,102.9580307006836,1,quarterly
2016,2.0,München,104.52262878417969,110.60464477539062,0,quarterly
2016,2.0,München,104.0273478124049,110.0845947265625,1,quarterly
2016,2.0,Münster,100.81171417236328,102.47083282470703,0,quarterly
2016,2.0,Münster,100.33401738706075,101.9822769165039,1,quarterly
2016,2.0,Potsdam,103.66926574707031,100.54732513427734,0,quarterly
2016,2.0,Potsdam,103.17802844009054,100.06681823730469,1,quarterly
2016,2.0,Rhein-Erft-Kreis,103.18681335449219,111.47213745117188,0,quarterly
2016,2.0,Rhein-Erft-Kreis,102.69786215046075,110.95613861083984,1,quarterly
2016,2.0,Stuttgart,104.18861389160156,110.49447631835938,0,quarterly
2016,2.0,Stuttgart,103.69491565097799,109.96961212158203,1,quarterly
2016,2.0,Wiesbaden,103.67878723144531,109.46089172363281,0,quarterly
2016,2.0,Wiesbaden,103.1875048068667,108.94192504882812,1,quarterly
2016,3.0,Berlin,106.78580474853516,117.08943939208984,0,quarterly
2016,3.0,Berlin,105.72316667753891,115.87860870361328,1,quarterly
2016,3.0,Bonn,102.9634780883789,110.69070434570312,0,quarterly
2016,3.0,Bonn,101.93887643840726,109.52075958251953,1,quarterly
2016,3.0,Dortmund,105.40825653076172,111.0094985961914,0,quarterly
2016,3.0,Dortmund,104.35932660369234,109.86009979248047,1,quarterly
2016,3.0,Dresden,104.17943572998047,105.85808563232422,0,quarterly
2016,3.0,Dresden,103.142733942863,104.76646423339844,1,quarterly
2016,3.0,Duisburg,103.20196533203125,106.17991638183594,0,quarterly
2016,3.0,Duisburg,102.17499046751908,105.06230163574219,1,quarterly
2016,3.0,Düsseldorf,102.7747802734375,109.06507110595703,0,quarterly
2016,3.0,Düsseldorf,101.75205637756008,107.93148803710938,1,quarterly
2016,3.0,Erfurt,102.89752197265625,113.77489471435547,0,quarterly
2016,3.0,Erfurt,101.87357665973002,112.58704376220703,1,quarterly
2016,3.0,Frankfurt am Main,103.83576202392578,115.82051849365234,0,quarterly
2016,3.0,Frankfurt am Main,102.80248017417652,114.62057495117188,1,quarterly
2016,3.0,Hamburg,103.31166076660156,110.6283950805664,0,quarterly
2016,3.0,Hamburg,102.28359430995069,109.48247528076172,1,quarterly
2016,3.0,Karlsruhe,103.2060546875,113.4604721069336,0,quarterly
2016,3.0,Karlsruhe,102.1790391293318,112.28167724609375,1,quarterly
2016,3.0,Köln,103.54125213623047,109.95314025878906,0,quarterly
2016,3.0,Köln,102.5109009889251,108.81304931640625,1,quarterly
2016,3.0,Leipzig,105.16197204589844,109.37476348876953,0,quarterly
2016,3.0,Leipzig,104.11549292463165,108.24613189697266,1,quarterly
2016,3.0,Lübeck,104.24017333984375,117.73881530761719,0,quarterly
2016,3.0,Lübeck,103.20286714564489,116.50464630126953,1,quarterly
2016,3.0,Kreis Mettmann,103.84867858886719,111.64884948730469,0,quarterly
